Fuel_consumption,Accelerator_Pedal_value,Throttle_position_signal,Short_Term_Fuel_Trim_Bank1,Intake_air_pressure,Filtered_Accelerator_Pedal_value,Absolute_throttle_position,Engine_soacking_time,Inhibition_of_engine_fuel_cut_off,Engine_in_fuel_cut_off,Fuel_Pressure,Long_Term_Fuel_Trim_Bank1,Engine_speed,Engine_torque_after_correction,Torque_of_friction,Flywheel_torque_(after_torque_interventions),Current_spark_timing,Engine_coolant_temperature,Engine_Idel_Target_Speed,Engine_torque,Calculated_LOAD_value,Minimum_indicated_engine_torque,Maximum_indicated_engine_torque,Flywheel_torque,Torque_scaling_factor(standardization),Standard_Torque_Ratio,Requested_spark_retard_angle_from_TCU,TCU_requests_engine_torque_limit_(ETL),TCU_requested_engine_RPM_increase,Target_engine_speed_used_in_lock-up_module,Glow_plug_control_request,Activation_of_Air_compressor,Torque_converter_speed,Current_Gear,Transmission_oil_temperature,Wheel_velocity_front_left-hand,Wheel_velocity_rear_right-hand,Wheel_velocity_front_right-hand,Wheel_velocity_rear_left-hand,Torque_converter_turbine_speed_-_Unfiltered,Clutch_operation_acknowledge,Converter_clutch,Gear_Selection,Vehicle_speed,Acceleration_speed_-_Longitudinal,Indication_of_brake_switch_ON_OFF,Master_cylinder_pressure,Calculated_road_gradient,Acceleration_speed_-_Lateral,Steering_wheel_speed,Steering_wheel_angle,Trip,Time(s)
3699.2,0,43.2,6.3,60,0,43.9,3,0,0,0,2.3,2891,60.9,16.4,47.1,10.9,85,1530,60.5,85.9,3.1,82.8,45.8,230,1,15,508,0,3040,0,1,2630,3,82,43.8,42.4,42.8,43.3,2632.8,0,1,5,42,1.3,1,1,0,0.2,0,4.3,1,85
947.2,0,8,7,0,0,15.7,3,0,0,0,2.3,2468,12.1,18,-33.6,18.8,85,1550,12.1,21.2,2.3,80.9,-33.7,230,1,15,508,0,3040,0,1,2477.8,3,82,45.6,44.1,44.1,45.4,2471.8,1,0,5,43,-0.1,1,0.9,0.5,0.2,0,5.8,1,86
1280,0,16.9,16.4,53,0,20.8,3,0,0,0,2.3,1950,32.8,16,87.6,20.3,84,1110,32.8,46.7,2.3,77.7,89.3,230,1,15,236,0,3040,0,1,1831.8,5,82,45.3,44.1,44.2,44.9,1826.5,1,0,5,43,0,1,0.9,1,0.5,4,10.5,1,87
2944,0,58.7,7.8,70,0,51.8,3,0,0,0,2.3,2348,57.4,15.2,109.4,4.5,84,910,59.4,89.8,2.3,80.1,109.4,230,1,15,508,0,3040,0,1,2034.5,4,82,46.9,45.9,46.3,46.4,2042,1,0,5,45,0.5,1,0.9,1,0.4,4,5.9,1,88
3238.4,0,44.6,1.6,67,0,43.9,3,0,0,0,2.3,2535,61.3,15.6,94.6,6.4,84,900,61.3,92.2,2.7,81.3,95,230,1,15,508,0,3040,0,1,2283.5,4,83,50,48.8,49.1,49.4,2285.5,0,2,5,48,0.8,1,0.9,1,0.4,0,5.9,1,89
1369.6,0,10.8,3.9,6,0,18.8,3,0,0,0,2.3,2341,24.6,16.8,-14.9,26.3,84,910,24.2,35.3,2,80.5,-15,230,1,15,504,0,3040,0,1,2310.5,4,83,52,50.8,51.7,51.6,2307.8,1,0,5,49,0.1,1,0.9,1,0.5,0,7.8,1,90
1228.8,0,21.6,4.7,58,0,22.7,3,0,0,0,2.3,1933,35.2,15.6,102,23.6,84,910,35.2,50.2,2,77.3,102,230,1,15,394,0,3040,0,1,1754.5,5,83,52,50.7,51.3,51.6,1754.8,1,0,5,50,0.1,1,0.9,1,0.5,0,7.8,1,91
3494.4,0,91.6,3.9,88,0,74.5,3,0,0,0,2.3,2718,62.9,15.2,111.9,6.4,84,910,64.1,93.3,2.7,82,111.9,230,1,15,508,0,3040,0,1,2440.8,4,83,54,52.9,53.1,53.4,2446.5,0,2,5,52,0.7,1,0.9,1,0.5,0,1.5,1,92
2380.8,0,36.6,7,34,0,43.5,3,0,0,0,2.3,2717,37.9,16,-21.7,21.4,84,910,37.5,52.9,2.7,82,-23.1,230,1,15,508,0,3040,0,1,2582.3,4,83,56.9,55.8,55.9,56.5,2582.3,1,0,5,54,0.4,1,0.9,1,0.1,0,1.5,1,93
460.8,0,8,3.1,0,0,15.7,3,0,0,0,3.1,1962,9.4,16.8,-1.1,16.9,84,920,2,18.4,0,77.7,-38.7,230,1,15,508,3.1,3040,0,1,2022.5,5,83,56,55,55.2,55.6,2016,0,1,5,53,-0.8,2,9,1,0.1,0,4.1,1,94
627.2,0,9.4,2.3,0,0,16.5,3,0,0,0,3.1,1713,16,16.4,-2.5,11.6,84,910,0,27.5,0,75.4,-39.1,230,1,15,508,16.4,3040,0,1,1680.5,5,83,51,50,50.2,50.6,1679,0,1,5,49,-1.7,2,22.1,1,0.4,0,8.3,1,95
537.6,0,8.5,2.3,0,0,15.7,3,0,0,0,3.1,1496,14.5,16.4,-11.4,6.4,84,900,0,28.2,0,71.1,-39.2,230,1,15,508,14.5,3040,0,1,1496.3,5,83,45.4,44.5,44.7,45,1495,0,1,5,44,-1.5,2,17.5,1,0.6,0,10.3,1,96
332.8,0,6.1,0.8,0,0,14.1,3,0,0,0,3.1,1268,7,16.4,-11.4,-1.1,84,890,0,22.4,0,67.2,-11.4,230,1,15,508,5.9,3040,0,1,1326,5,83,40.3,39.3,39.4,40,1324.8,1,0,5,38,-1.6,2,16.3,1,0.4,4,6,1,97
320,0,7.1,-0.8,0,0,14.5,3,0,0,0,3.9,985,14.5,16.4,-4.6,4.1,84,880,14.5,28.6,2.3,61.7,-5,230,1,15,508,0,3040,0,1,1186.3,5,83,35.9,34.7,34.8,35.6,1186.8,1,0,5,35,-0.8,1,5.5,1,0.2,0,3.7,1,98
332.8,0,6.6,-2.3,0,0,14.1,3,0,0,0,3.9,1024,12.1,16.4,-11.6,-3.4,84,870,12.1,28.6,2.3,62.5,-11.5,230,1,15,508,0,3040,0,1,1493,4,83,34.6,33.7,33.7,34.5,1496.5,1,0,5,33,-0.5,2,2.7,1,0.1,0,4.9,1,99
294.4,0,6.1,-0.8,0,0,14.1,3,0,0,0,3.9,992,12.1,16.4,-10,0.4,84,860,12.1,25.5,2.3,62.1,-9.7,230,1,15,508,0,3040,0,1,1478.5,4,83,32.3,31.2,31.3,32.1,1477.8,1,0,5,31,-0.9,2,7.8,1,0.1,0,4.7,1,100
281.6,0,6.1,-3.9,0,0,14.1,3,0,0,0,3.9,931,12.5,16.4,-9.1,-0.8,84,850,12.5,27.8,2,60.5,-8.8,230,1,15,508,0,3040,0,1,1369,4,83,29.9,28.7,28.8,29.8,1368.8,1,0,5,28,-0.6,1,3.6,1,0.1,0,3.3,1,101
281.6,0,6.1,-3.9,0,0,14.1,3,0,0,0,3.9,886,12.5,16.4,-9.6,-1.9,84,850,12.5,29.4,2,59.8,-9.3,230,1,15,508,0,3040,0,1,1320,4,83,28.9,28,28,28.8,1320,1,0,5,27,-0.3,1,0.9,1,0,8,-6.6,1,102
332.8,0,7.1,-3.9,0,0,14.5,3,0,0,0,3.1,987,16.8,16,16.8,8.3,84,850,16.8,31.4,2,60.9,16.9,230,1,15,508,0,3040,0,1,1287,4,83,28.1,27,27.2,28,1287.5,1,0,5,27,-0.3,1,0.9,1,0,4,-1.3,1,103
588.8,0,9.4,-1.6,26,0,16.5,3,0,0,0,3.1,1385,24.6,16.4,19.8,25.9,84,850,24.6,35.3,2.3,68.8,19.8,230,1,15,508,0,3040,0,1,1286.3,4,83,28,26.7,27.5,27.9,1286.5,1,0,5,27,0,1,0.9,1,0,0,0.3,1,104
627.2,0,9.4,-3.1,26,0,16.9,3,0,0,0,3.1,1403,26.2,15.6,24.2,28.9,84,850,26.2,36.9,2.3,69.1,24.2,230,1,15,508,0,3040,0,1,1293.5,4,83,28.3,27.4,28,28.1,1294,1,0,5,27,0,1,0.9,1,0,0,0.8,1,105
652.8,0,8.9,-4.7,19,0,16.5,3,0,0,0,3.1,1419,25.8,15.6,14.9,30.8,85,850,25.8,36.1,2.3,69.9,15,230,1,15,508,0,3040,0,1,1305.8,4,83,28.5,28,28,28.4,1306.5,1,0,5,27,0,1,0.9,1,-0.1,0,-2.5,1,106
486.4,0,7.5,-3.9,9,0,15.3,3,0,0,0,3.1,1363,21.1,16,10.7,28.5,85,850,21.1,30.2,2.3,68.8,10.7,230,1,15,508,0,3040,0,1,1310.8,4,83,28.8,28,28,28.5,1311.3,1,0,5,27,-0.1,1,0.9,0.5,-0.2,0,-2.9,1,107
550.4,0,9.9,-4.7,28,0,16.5,3,0,0,0,2.3,1401,23.8,16,37,29.6,85,850,23.8,34.5,2,69.1,37,230,1,15,508,0,3040,0,1,1314.8,4,83,28.8,28,28,28.5,1315.3,1,0,5,27,-0.1,1,0.9,0,-0.2,0,-3.6,1,108
640,0,8,-2.3,12,0,15.7,3,0,0,0,2.3,1422,24.2,15.6,-7.5,20.6,85,850,23.8,36.1,2,69.5,-8,230,1,15,508,0,3040,0,1,1319,4,83,29,28,28,28.8,1319.5,1,0,5,27,0,1,0.9,0,-0.2,0,-7,1,109
268.8,0,5.7,-3.1,0,0,13.7,3,0,0,0,3.1,1024,12.9,16.4,-5.7,10.1,85,850,12.9,22.7,2,62.5,-5.5,230,1,15,508,0,3040,0,1,1299.8,4,83,28.5,27.5,27.6,28.4,1300,1,0,5,27,-0.3,1,0.9,0,-0.2,4,-14,1,110
268.8,0,6.1,-5.5,0,0,14.1,3,0,0,0,3.9,874,13.3,15.6,-6.5,1.5,85,850,13.3,28.6,2,59.4,-6.3,230,1,15,508,0,3040,0,1,1248.8,4,83,27.4,26.1,26.1,27.3,1248.8,1,0,5,26,-0.3,1,0.9,0,-0.4,0,-19.1,1,111
268.8,0,6.6,-5.5,0,0,14.1,3,0,0,0,3.9,842,13.7,15.6,-4.3,0.8,85,850,14.1,31.4,2,58.2,-4.2,230,1,15,508,0,3040,0,1,1204.3,4,83,26.5,25.3,25.4,26.4,1204.5,1,0,5,25,-0.3,1,0.9,0,-0.5,0,-18.7,1,112
294.4,0,6.6,-4.7,0,0,14.1,3,0,0,0,3.1,836,14.5,15.6,-3.1,0,85,850,14.5,32.5,2,58.2,-3.1,230,1,15,508,0,3040,0,1,1162,4,83,25.5,24.1,24.1,25.4,1162,1,0,5,24,-0.3,1,1,1,-0.5,0,-20,1,113
294.4,0,6.6,-4.7,0,0,14.1,3,0,0,0,3.1,882,14.1,15.6,12.9,2.3,85,920,14.1,31.8,2,59,12.9,230,1,15,508,0,3040,0,1,1374.3,3,83,24.4,23.1,23.1,24.3,1377.5,1,0,5,23,-0.4,1,0.9,1.5,-0.4,0,-18,1,114
1356.8,0,24,-3.1,63,0,27.5,3,0,0,0,2.3,1703,43.8,14.8,80.7,11.3,85,1220,43.8,67.5,2,73,79.2,230,1,15,508,0,3040,0,1,1454,3,83,24,22.6,22.8,23.9,1455.5,1,0,5,23,0.5,1,0.9,2,-0.3,0,-11.4,1,115
960,0,8.9,3.1,0,0,16.9,3,0,0,0,2.3,1678,25.4,16,1.9,19.9,86,1280,25.4,36.9,2,74.2,2.1,230,1,15,508,0,3040,0,1,1547,3,83,25.9,24.2,24.1,25.8,1547.5,1,0,5,24,0.2,1,0.9,2,-0.1,4,-4.3,1,116
512,0,8,2.3,10,0,15.7,3,0,0,0,3.1,1547,18.8,16.4,7.2,33,86,1300,18.8,25.9,2,71.9,7.2,230,1,15,508,0,3040,0,1,1533,3,83,25.4,24.1,24.1,25.3,1533.5,1,2,5,24,-0.1,1,0.9,2,0,0,-6,1,117
499.2,0,8.5,-2.3,12,0,15.7,3,0,0,0,3.1,1531,19.5,16.4,6.8,34.9,86,1290,19.5,26.7,2,71.5,6.8,230,1,15,508,0,3040,0,1,1509.5,3,83,25,24,24.1,24.9,1509.8,0,2,5,24,-0.1,1,0.9,1.5,-0.1,0,-3.7,1,118
576,0,9.9,0.8,22,0,16.5,3,0,0,0,2.3,1547,21.9,16,32.4,35.6,86,1280,21.9,30.2,2,71.9,32.4,230,1,15,508,0,3040,0,1,1501.5,3,83,24.9,24,24,24.8,1502,0,2,5,23,-0.1,1,0.9,1,-0.1,0,1.2,1,119
742.4,0,8.9,0.8,5,0,16.5,3,0,0,0,2.3,1618,24.6,16,-4.6,22.5,86,1280,24.2,35.7,2,73.4,-4.6,230,1,15,508,0,3040,0,1,1535,3,83,25.8,24.1,24.1,25.5,1535.5,1,0,5,24,0.1,1,0.9,0.5,-0.7,56,-21.9,1,120
422.4,0,7.1,2.3,0,0,14.9,3,0,0,0,3.1,1451,12.5,16.4,-12.1,10.1,85,1300,12.5,23.1,2,69.9,-12.1,230,1,15,508,0,3040,0,1,1531.8,3,83,25.5,24.1,24.1,25.4,1532,1,0,5,24,-0.3,1,0.9,0.5,-0.1,28,4.7,1,121
448,0,8.5,2.3,0,0,15.7,3,0,0,0,3.1,1408,15.2,16,38.6,14.6,85,1290,15.6,26.3,2,69.1,38.4,230,1,15,508,0,3040,0,1,1498.3,3,83,24.6,24.1,24,24.5,1499,1,0,5,24,-0.3,1,0.9,0.5,0.4,20,25.4,1,122
1472,0,17.9,1.6,51,0,22.4,3,0,0,0,2.3,1877,44.1,15.2,77.5,18.4,85,1300,44.1,62,2,77,77.5,230,1,15,508,0,3040,0,1,1580,3,83,26,25.1,25.1,25.6,1581.8,0,2,5,25,0.6,1,1,0.5,0.2,4,18.7,1,123
1894.4,0,21.6,0.8,50,0,25.9,3,0,0,0,2.3,2026,50.4,15.2,81.5,12.4,85,1410,50.4,72.2,2.3,78.1,81,230,1,15,508,0,3040,0,1,1803.3,3,83,29.9,28.9,29.1,29.5,1806.3,0,2,5,28,0.9,1,0.9,0.5,0,8,5.6,1,124
1728,0,16.9,-0.8,42,0,22.7,3,0,0,0,2.3,2106,45.7,15.2,59.8,21,84,1460,45.7,60.8,2.3,78.5,59.7,230,1,15,508,0,3040,0,1,2038,3,83,33.9,32.9,33.1,33.6,2040.5,0,2,5,32,0.7,1,0.9,0.5,-0.1,0,2.6,1,125
1472,0,16,-1.6,42,0,21.2,3,0,0,0,2.3,2061,40.2,15.6,64,19.9,84,1490,41.8,55.3,2.3,78.5,64.1,230,1,15,508,0,3040,0,1,1936,4,83,36.8,35.7,35.8,36.5,1932.8,0,2,5,35,0.4,1,0.9,0.5,-0.2,4,-2.6,1,126
1510.4,0,16.5,1.6,43,0,21.6,3,0,0,0,2.3,1910,43.8,15.6,61.1,20.3,84,1070,43.8,59.6,2.3,77.3,61.2,230,1,15,508,0,3040,0,1,1811.3,4,83,39.8,38.5,38.8,39.4,1813,0,2,5,38,0.5,1,0.9,0.5,-0.1,0,-4,1,127
1369.6,0,15.5,0.8,43,0,20.8,3,0,0,0,2.3,1942,40.6,15.6,54.6,25.1,84,890,40.6,54.1,2.3,77.7,54.6,230,1,15,508,0,3040,0,1,1932.3,4,83,42.4,41,41.2,42,1933.8,0,2,5,40,0.4,1,0.9,-0.5,-0.3,0,-6.1,1,128
1408,0,15.5,-2.3,43,0,21.2,3,0,0,0,2.3,2034,40.6,15.6,57.3,27.4,84,890,40.6,53.3,2.3,78.5,57.1,230,1,15,508,0,3040,0,1,2030,4,83,44.5,43.3,43.4,44.1,2031.5,0,2,5,42,0.3,1,0.9,-1,-0.2,4,-4.3,1,129
972.8,0,9.9,-0.8,12,0,17.6,3,0,0,0,2.3,2097,27,16.4,-3.3,40.1,83,900,27,34.9,2.3,78.9,-3.3,230,1,15,508,0,3040,0,1,2095,4,83,46.1,44.7,45.4,45.9,2095,1,0,5,44,0,1,0.9,-1.5,-0.4,0,-5.8,1,130
473.6,0,7.5,2.3,1,0,14.9,3,0,0,0,3.1,1677,15.6,16.8,-2.2,30.8,83,900,15.2,21.6,2,74.2,-8.5,230,1,15,508,6.6,3040,0,1,1658.3,5,83,46.4,45.1,45.9,46.1,1653.8,0,1,5,44,-0.2,1,0.9,-1.5,-0.5,0,-7.6,1,131
499.2,0,8,-1.6,15,0,15.3,3,0,0,0,3.1,1542,18,16.8,5.6,27.4,83,900,16.8,25.9,2,71.9,5.6,230,1,15,508,9.4,3040,0,1,1513.3,5,83,46.3,44.3,44.6,45.9,1513.5,0,2,5,44,-0.2,1,0.9,-1.5,-0.7,0,-10.1,1,132
486.4,0,8,-0.8,16,0,15.3,3,0,0,0,3.1,1503,19.1,16.4,4.7,35.3,83,900,19.1,26.3,2,71.1,4.7,230,1,15,508,0,3040,0,1,1498.5,5,83,45.8,44.1,44.1,45.6,1498.8,0,2,5,43,-0.2,1,0.9,-1.5,-0.8,0,-10.1,1,133
332.8,0,5.7,-3.1,0,0,13.7,3,0,0,0,3.1,1405,11.3,17.2,-20.1,13.1,83,900,10.9,19.6,2,69.5,-20.1,230,1,15,508,0,3040,0,1,1476.3,5,83,45.1,44,44,45,1476.5,0,1,5,43,-0.3,1,0.9,-1.5,-0.6,0,-7.6,1,134
268.8,0,5.7,0.8,0,0,13.7,3,0,0,0,3.1,1410,7,17.2,-23.4,9,83,900,7,15.7,2.3,69.1,-23.1,230,1,15,508,0,3040,0,1,1441,5,83,44,42.7,42.9,43.9,1441,0,1,5,41,-0.4,2,2,-1.5,-0.6,0,-8.7,1,135
268.8,0,6.1,3.1,0,0,13.7,3,0,0,0,3.1,1355,7,17.2,-25.3,7.1,83,890,7,15.7,2.3,68.4,-25.1,230,1,15,508,0,3040,0,1,1384,5,83,42.3,41,41,42,1384,0,1,5,40,-0.6,2,4.5,-1.5,-0.5,0,-8.5,1,136
243.2,0,5.7,3.1,0,0,13.7,3,0,0,0,3.9,1243,7,17.2,-15,8.6,83,890,7.4,15.3,2.3,66.4,-14.9,230,1,15,508,0,3040,0,1,1299,5,83,39.6,38.4,38.5,39.4,1298.3,1,0,5,37,-1,2,8.6,-1.5,-0.5,4,-7.9,1,137
268.8,0,6.1,1.6,0,0,14.1,3,0,0,0,3.1,943,11.7,16.4,-12.7,5.3,83,880,11.7,24.7,2.3,60.9,-12.4,230,1,15,508,0,3040,0,1,1226,5,83,37.4,36.1,36.1,37.1,1226.3,1,0,5,35,-0.3,1,0.9,-1.5,-0.2,8,-8.3,1,138
268.8,0,6.1,-3.1,0,0,14.1,3,0,0,0,3.9,901,11.7,16.4,-10.1,0.4,83,870,12.1,27.1,2,60.2,-10.1,230,1,15,508,0,3040,0,1,1192.5,5,83,36.4,35.2,35.4,36.1,1192.8,1,0,5,34,-0.3,1,0.9,-1.5,-0.5,0,-13,1,139
294.4,0,7.1,-4.7,0,0,14.1,3,0,0,0,3.1,954,14.5,16.4,23.2,5.6,83,870,14.5,29,2,60.9,22.8,230,1,15,382,0,3040,0,1,1388.5,5,83,35.4,34.1,34.1,35.3,1393,1,0,5,33,-0.4,1,0.9,-1.5,-0.3,4,-8.2,1,140
1177.6,0,15,-2.3,48,0,20.8,3,0,0,0,2.3,1822,39.1,15.6,59.6,23.3,83,870,38.7,54.1,2,75.8,59.7,230,1,15,488,0,3040,0,1,1609.8,4,83,35.1,34,34.1,34.9,1610.8,0,2,5,33,0.3,1,0.9,-1.5,-0.2,0,-7.4,1,141
1907.2,0,31,0,70,0,29.8,3,0,0,0,2.3,2062,50.8,15.2,101.6,12.8,83,870,50.8,73.7,2.3,78.1,101.6,230,1,15,508,0,3040,0,1,1689.3,4,83,37,35.7,36,36.6,1690.8,1,0,5,35,0.7,1,0.9,-1.5,-0.1,4,-1,1,142
2944,0,96.3,3.1,82,0,78.8,3,0,0,0,2.3,2337,62.1,15.6,107.8,5.3,83,870,62.1,92.9,2.3,79.7,107.8,230,1,15,508,0,3040,0,1,1833.3,4,83,40.1,39,39.2,39.8,1835.5,1,0,5,38,1,1,0.9,-1.5,0.1,0,2,1,143
3148.8,0,100,4.7,85,0,83.9,3,0,0,0,2.3,2398,62.9,15.6,108.4,5.3,84,890,62.9,94.5,2.7,80.5,108.4,230,1,15,508,0,3040,0,1,1986.8,4,83,43.5,42.3,42.8,43,1988.5,1,0,5,41,1,1,0.9,-1,0.2,0,3.8,1,144
3289.6,0,97.7,5.5,80,0,83.5,3,0,0,0,2.3,2481,63.3,15.6,109.2,5.3,84,900,63.3,94.5,2.7,80.9,109.2,230,1,15,508,0,3040,0,1,2128.3,4,83,46.5,45.3,45.5,46,2130.3,1,0,5,44,0.9,1,0.9,-0.5,0.3,0,3.5,1,145
1984,0,19.7,2.3,24,0,28.2,3,0,0,0,2.3,2378,37.5,16.4,1.9,31.5,84,900,37.5,51.8,2.3,80.5,1.9,230,1,15,508,0,3040,0,1,2215.8,4,83,48.8,47.8,48,48.5,2215.5,0,2,5,46,0.4,1,0.9,0.5,0.1,0,-1,1,146
972.8,0,13.6,-2.3,41,0,19.2,3,0,0,0,2.3,1866,30.9,15.6,66.4,28.9,84,900,31.6,43.5,2.3,77.3,66.2,230,1,15,508,0,3040,0,1,1703,5,83,48.6,47.8,48,48.4,1698.3,0,2,5,46,0.1,1,0.9,1,-0.2,0,-4.4,1,147
1600,0,18.3,0.8,50,0,23.1,3,0,0,0,2.3,1928,46.5,14.5,77.3,17.6,84,900,46.5,64.3,2.3,77.3,77.5,230,1,15,508,0,3040,0,1,1601.5,5,83,48.9,47.9,48,48.5,1602.3,0,2,5,46,0.4,1,0.9,1.5,-0.3,0,-4.3,1,148
1638.4,0,18.8,-2.3,49,0,23.5,3,0,0,0,2.3,1824,48.4,14.1,77,10.5,84,900,48.4,71.8,2.3,76.6,76.5,230,1,15,508,0,3040,0,1,1626,5,83,49.6,48.1,48.1,49.3,1626.5,0,2,5,47,0.4,1,0.9,1.5,-0.2,0,0,1,149
1203.2,0,12.2,-3.9,27,0,19.2,3,0,0,0,2.3,1700,37.1,14.5,0.2,14.6,84,910,36.7,54.5,2,75,0.5,230,1,15,508,0,3040,0,1,1636,5,83,49.9,48.2,48.4,49.5,1636.5,0,1,5,47,0.2,1,0.9,2,0,0,0,1,150
320,0,5.7,-0.8,0,0,13.3,3,0,1,0,2.3,1459,6.6,15.6,-39.1,1.9,84,900,6.6,17.6,0.4,70.3,-39.1,230,1,15,508,0,3040,0,1,1597.8,5,83,48.8,47.7,47.7,48.5,1597.5,0,1,5,46,-0.4,2,2.1,3,0,0,0.5,1,151
0,0,6.6,0,0,0,14.5,3,0,1,0,3.1,1451,0,16.4,-39.1,-5.6,84,900,0,18,0,69.5,-39.1,230,1,15,508,0,3040,0,1,1495.3,5,83,45.5,44.4,44.6,45.3,1494.5,0,1,5,43,-1.1,2,9.6,3,0.1,0,2.6,1,152
0,0,5.7,0,0,0,13.7,3,0,1,0,3.1,1342,0,16.4,-39.5,-5.3,84,900,0,17.6,0,68,-39.5,230,1,15,508,0,3040,0,1,1366,5,83,41.5,40.6,40.8,41.3,1365.5,0,1,5,40,-0.8,2,4.2,3,0.1,0,2.6,1,153
89.6,0,5.7,0,0,0,13.7,3,0,0,0,3.1,1123,0,16.4,-4.2,4.9,84,890,0,17.6,0.4,64.5,-4.2,230,1,15,508,0,3040,0,1,1289,5,83,39.3,38.1,38.3,39,1289,1,0,5,37,-0.6,2,4.1,3,0.1,0,0.8,1,154
358.4,0,6.6,-0.8,0,0,14.1,3,0,0,0,3.1,996,13.7,16,-6.8,1.5,84,880,14.1,27.5,2.3,62.5,-6.9,230,1,15,508,0,3040,0,1,1211.3,5,83,36.9,35.6,35.8,36.6,1210.8,1,0,5,35,-0.7,2,6,3,0,0,-1.5,1,155
345.6,0,6.1,0,0,0,14.1,3,0,0,0,3.1,1024,12.1,16.4,-14.9,-1.9,84,870,12.1,26.3,2.3,63.3,-14.6,230,1,15,508,0,3040,0,1,1361.3,4,83,33.8,32.8,32.9,33.6,1364.5,1,0,5,32,-1,2,9.6,3,0,0,-1.5,1,156
307.2,0,6.1,1.6,0,0,14.1,3,0,0,0,3.1,1004,11.3,16.4,-9.5,1.1,85,860,11.3,23.1,2.3,62.9,-9.2,230,1,15,508,0,3040,0,1,1313.3,4,83,28.6,27.5,27.7,28.5,1310.8,1,0,5,27,-2,2,21.3,3,0.1,0,1.5,1,157
320,0,6.6,-1.6,0,0,14.1,3,0,0,0,3.1,898,12.9,15.6,-7.9,-1.9,85,850,12.9,29.4,2,60.2,-7.5,230,1,15,508,0,3040,0,1,1074,4,83,20.6,19.7,19.9,20.6,1073,1,0,5,19,-2.5,2,24.2,3,0.1,0,6.9,1,158
409.6,0,7.5,-3.1,0,0,15.3,3,0,0,0,3.1,896,19.5,15.6,13.4,3.8,85,940,19.5,38.8,2,59.8,13.4,230,1,15,508,0,3040,0,1,747.5,3,83,12.3,11.3,11.4,12.1,743.3,1,0,5,12,-2.3,2,20.6,2.5,0.1,0,6.9,1,159
448,0,7.1,-2.3,0,0,14.9,3,0,0,0,3.1,831,20.7,15.2,10.2,-3.4,85,830,20.7,45.1,2,57.8,10.5,230,1,15,508,0,3040,0,1,583,3,83,6.3,5.5,5.5,6.3,584.5,1,0,5,6,-1.4,2,11.4,1,0.1,0,5.5,1,160
396.8,0,7.1,-1.6,0,0,14.9,3,0,0,0,3.1,774,20.7,15.2,13,-1.9,85,790,20.7,44.7,2,56.6,13.5,230,1,15,508,0,3040,0,1,544.3,1,83,3.6,2.4,2.5,3.6,543.5,1,0,5,3,-0.3,2,4.3,-5,0.1,0,3.7,1,161
384,0,7.1,-1.6,0,0,14.9,3,0,0,0,3.1,770,20.7,15.2,10.6,-1.9,85,760,20.7,45.9,2,56.6,11.2,230,1,15,508,0,3040,0,1,412.5,1,83,2.8,2,2,2.8,410.8,1,0,5,2,-0.4,2,7.8,0,0.1,0,1.9,1,162
371.2,0,6.6,-1.6,0,0,14.5,3,0,0,0,3.1,736,20.7,15.2,10.3,-1.9,85,720,20.7,45.9,2,56.3,10.1,230,1,15,508,0,3040,0,1,136.5,1,83,1.1,0.1,0.1,1,136.8,1,0,5,0,-0.6,2,10.2,0,0.1,0,1.9,1,163
332.8,0,7.1,-1.6,0,0,14.5,3,0,0,0,3.1,681,21.1,16,9.5,-2.3,85,670,21.1,47.1,2,55.5,9.9,230,1,15,508,0,3040,0,1,0,1,83,0.1,0,0,0.1,0,1,0,5,0,0,2,14.3,0,0.1,0,2.2,1,164
345.6,0,7.1,-1.6,0,0,14.5,3,0,0,0,3.1,678,21.1,16.4,8.9,-3,85,670,21.1,47.1,2,55.5,9.3,230,1,15,508,0,3040,0,1,0,1,83,0,0,0,0,0,1,0,5,0,0,2,22.1,0,0.1,0,2.1,1,165
345.6,0,7.1,-1.6,0,0,14.5,3,0,0,0,3.1,674,21.5,16.4,9.5,-3,85,670,21.5,47.8,2,55.5,9.4,230,1,15,508,0,3040,0,1,0,1,83,0,0,0,0,0,1,0,5,0,0,2,22,0,0.1,0,1.9,1,166
332.8,0,7.1,-1.6,0,0,14.5,3,0,0,0,3.1,673,21.5,16.4,10.1,-3,85,670,21.5,47.8,2,55.5,10.6,230,1,15,508,0,3040,0,1,0,1,83,0,0,0,0,0,1,0,5,0,0,2,21.7,0,0.1,0,1.5,1,167
345.6,0,7.1,-1.6,0,0,14.5,3,0,0,0,3.1,669,21.5,16.4,11.1,-3.4,85,670,21.5,48.2,2,55.5,11.2,230,1,15,508,0,3040,0,1,0,1,83,0,0,0,0,0,1,0,5,0,0,2,21.7,0,0.1,0,1.9,1,168
345.6,0,7.1,-1.6,0,0,14.5,3,0,0,0,3.1,671,21.5,16.4,10.4,-3.4,85,670,21.5,48.2,2,55.5,10.3,230,1,15,508,0,3040,0,1,0,1,83,0,0,0,0,0,1,0,5,0,0,2,21.7,0,0.1,0,1.5,1,169
332.8,0,7.1,-2.3,0,0,14.5,3,0,0,0,3.1,669,21.5,16.4,9.8,-2.6,85,670,21.5,47.5,2,55.5,10.3,230,1,15,508,0,3040,0,1,0,1,83,0,0,0,0,0,1,0,5,0,0,2,21.5,0,0.1,0,1.5,1,170
