Fuel_consumption,Accelerator_Pedal_value,Throttle_position_signal,Short_Term_Fuel_Trim_Bank1,Intake_air_pressure,Filtered_Accelerator_Pedal_value,Absolute_throttle_position,Engine_soacking_time,Inhibition_of_engine_fuel_cut_off,Engine_in_fuel_cut_off,Fuel_Pressure,Long_Term_Fuel_Trim_Bank1,Engine_speed,Engine_torque_after_correction,Torque_of_friction,Flywheel_torque_(after_torque_interventions),Current_spark_timing,Engine_coolant_temperature,Engine_Idel_Target_Speed,Engine_torque,Calculated_LOAD_value,Minimum_indicated_engine_torque,Maximum_indicated_engine_torque,Flywheel_torque,Torque_scaling_factor(standardization),Standard_Torque_Ratio,Requested_spark_retard_angle_from_TCU,TCU_requests_engine_torque_limit_(ETL),TCU_requested_engine_RPM_increase,Target_engine_speed_used_in_lock-up_module,Glow_plug_control_request,Activation_of_Air_compressor,Torque_converter_speed,Current_Gear,Transmission_oil_temperature,Wheel_velocity_front_left-hand,Wheel_velocity_rear_right-hand,Wheel_velocity_front_right-hand,Wheel_velocity_rear_left-hand,Torque_converter_turbine_speed_-_Unfiltered,Clutch_operation_acknowledge,Converter_clutch,Gear_Selection,Vehicle_speed,Acceleration_speed_-_Longitudinal,Indication_of_brake_switch_ON_OFF,Master_cylinder_pressure,Calculated_road_gradient,Acceleration_speed_-_Lateral,Steering_wheel_speed,Steering_wheel_angle,Trip,Time(s)
627.2,5.9,10.4,-1.6,43,0,17.3,2,0,0,0,5.5,1587,22.3,12.5,47.4,36,87,840,22.3,29.8,2,74.6,47.4,230,1,15,508,0,3040,0,1,1480.5,2,76,13.3,10.1,10.2,12.9,1475.3,1,0,5,11,-0.1,1,1,0,-1.5,124,-267.4,1,87
691.2,3.9,9.4,-2.3,55,0,16.9,2,0,0,0,4.7,1390,28.1,11.7,30.2,32.6,87,840,28.1,39.2,2.3,71.1,30.2,230,1,15,508,0,3040,0,1,1211.8,2,76,14.6,10.5,11.9,14,1213,1,0,5,11,0,1,1,0,-1.6,28,-258.9,1,88
601.6,3.5,9.4,-1.6,50,0,16.5,2,0,0,0,5.5,1398,24.2,11.7,27.3,35.3,87,850,24.2,33.3,2.3,71.5,27.3,230,1,15,508,0,3040,0,1,1274.5,2,76,15,12.1,12.2,14.6,1275.5,1,0,5,12,0.1,1,1,0,-0.8,136,-115.5,1,89
601.6,3.5,9.4,-3.1,48,0,16.5,2,0,0,0,5.5,1424,23,11.7,23.7,37.9,87,860,23,31,2.3,72.3,23.7,230,1,15,508,0,3040,0,1,1326.5,2,76,15,13.8,14,15,1327.5,1,0,5,13,0.1,1,1,0,-0.3,96,-19.2,1,90
563.2,2.3,8.9,-0.8,45,0,16.5,2,0,0,0,5.5,1471,21.5,12.5,12.2,36.4,87,890,21.5,28.6,2,72.7,11.8,230,1,15,508,0,3040,0,1,1389,2,76,15.3,14.3,14.5,15.1,1390,1,0,5,15,0,1,1.1,0,0.6,128,108.6,1,91
473.6,0,7.5,1.6,38,0,15.3,2,0,0,0,6.3,1399,13.7,12.5,-1.9,8.6,87,920,13.7,25.9,2.3,71.5,-1.9,230,1,15,508,0,3040,0,1,1393.8,2,76,14.9,15.5,15.9,14.8,1394,1,0,5,15,-0.3,1,1.1,0,1.1,80,200.7,1,92
384,0,7.1,0,32,0,14.5,2,0,0,0,7,1287,10.9,12.5,-4.9,5.3,87,920,10.9,22.7,2.3,69.5,-4.5,230,1,15,508,0,3040,0,1,1335,2,76,13.9,14.2,14.7,13.5,1334.8,1,0,5,15,-0.5,1,1.1,0,1.4,20,188.4,1,93
307.2,0,6.6,2.3,31,0,14.5,2,0,0,0,7.8,1128,10.9,12.5,-3.2,7.5,87,900,10.9,20.8,2.3,66.4,-2.9,230,1,15,508,0,3040,0,1,1241.5,2,76,13,13.6,14,12.8,1241,1,0,5,14,-0.4,1,1.1,0,1,28,152.9,1,94
294.4,0,6.6,3.1,33,0,14.1,2,0,0,0,8.6,1008,11.3,12.5,-0.2,4.5,87,880,11.3,22.4,2.3,63.7,-0.2,230,1,15,508,0,3040,0,1,1147.3,2,76,12.3,12.1,12.1,12.1,1147,1,0,5,12,-0.4,1,1,0,0.4,80,67.8,1,95
281.6,0.4,6.6,0.8,34,0,14.1,2,0,0,0,8.6,935,11.3,12.5,-1,3.4,87,850,11.3,23.9,2,62.1,-0.7,230,1,15,508,0,3040,0,1,1063.5,2,76,11.6,11,11.1,11.5,1063,1,0,5,11,-0.3,1,1.1,0,0.1,52,14.5,1,96
268.8,0,6.6,-3.1,36,0,14.5,2,0,0,0,8.6,883,11.7,12.5,-0.3,1.9,87,850,11.7,26.3,2,60.9,-0.4,230,1,15,508,0,3040,0,1,989.3,2,76,10.9,10.1,10.1,10.9,989,1,0,5,10,-0.3,1,1.1,0,0,16,1.1,1,97
281.6,0,6.6,-3.9,38,0,14.1,2,0,0,0,8.6,850,12.5,12.5,1.3,0.4,87,850,12.5,28.6,2,59.8,1.5,230,1,15,508,0,3040,0,1,921.8,2,76,10.1,9.8,9.8,10.1,921.5,1,0,5,9,-0.3,1,1.1,0,0.1,24,33.1,1,98
281.6,0,6.6,-3.9,40,0,14.5,2,0,0,0,7.8,838,12.9,11.7,6.4,0.8,87,850,13.3,29.8,2,59.8,6.4,230,1,15,508,0,3040,0,1,852.8,2,76,9.4,8.1,8.1,9.4,852.8,1,0,5,9,-0.2,1,1.1,0,0,36,-19.1,1,99
294.4,0,6.6,-3.9,42,0,14.5,2,0,0,0,7.8,817,14.1,11.7,6.8,0.8,87,830,14.1,32.2,2,59,6.7,230,1,15,508,0,3040,0,1,819.3,2,76,9.1,8.1,8.1,9,819,1,0,5,8,-0.2,2,1.6,0,-0.2,40,-32.2,1,100
307.2,0,7.1,-3.1,45,0,14.5,2,0,0,0,7.8,777,16,11.7,11.7,1.5,87,810,16,35.3,2,58.2,12,230,1,15,508,0,3040,0,1,754.5,2,76,8.3,7.5,7.5,8.1,754.5,1,0,5,7,-0.4,2,3.4,0,0,28,-4.4,1,101
345.6,0,7.1,-1.6,48,0,14.5,2,0,0,0,7.8,780,16.4,11.7,12.7,-1.9,87,800,16.4,38,2,57.8,12.6,230,1,15,508,0,3040,0,1,738.3,2,76,6.1,5.2,5.2,6,737.8,1,0,5,5,-1,2,8.5,0,0,0,-10.4,1,102
371.2,0,7.5,-0.8,52,0,14.9,2,0,0,0,7,799,20.3,11.7,35.2,4.1,87,790,20.3,41.6,2,58.2,35.1,230,1,15,508,0,3040,0,1,665,1,76,4.5,4,4,4.5,666,1,0,5,4,0,1,0.9,-15,0,32,-41.9,1,103
665.6,7.8,10.4,-3.1,59,0,17.3,2,0,0,0,4.7,1235,30.5,11.7,45.6,26.3,87,810,30.5,45.5,2.3,67.6,45.6,230,1,15,508,0,3040,0,1,923.5,1,76,6.4,5.2,5.2,6.3,928.3,1,0,5,6,0.8,1,1,0,-0.1,4,-50.4,1,104
768,8.6,9.9,-0.8,54,0,17.3,2,0,0,0,4.7,1517,28.9,11.7,32.8,32.3,87,820,28.9,38.8,2,73,32.8,230,1,15,508,0,3040,0,1,1359,1,76,9.5,8.3,8.5,9.5,1363.3,1,0,5,8,0.7,1,1,-6,-0.2,8,-53,1,105
729.6,9,9.9,-1.6,44,0,16.9,2,0,0,0,4.7,1722,24.6,12.1,24.7,38.6,87,830,24.6,31.8,2,77,24.7,230,1,15,508,0,3040,0,1,1641.8,1,76,11.5,10.1,10.1,11.4,1644.3,1,0,5,10,0.3,1,1,0,-0.1,4,-45.2,1,106
640,5.5,8.9,-1.6,40,0,16.5,2,0,0,0,4.7,1736,20.3,12.5,10.1,31.9,87,840,20.3,27.5,2,77.3,9.6,230,1,15,508,0,3040,0,1,1660.3,1,76,12.9,11.8,11.8,12.8,1656.8,1,0,5,12,0.2,1,1,0,0,24,-18.6,1,107
409.6,0,7.1,0,36,0,14.9,2,0,0,0,6.3,1230,14.5,12.1,-0.2,13.1,87,850,14.5,25.1,2.3,68.4,-0.3,230,1,15,508,0,3040,0,1,1237.5,2,76,13.9,12.1,12.1,13.8,1236.8,1,0,5,13,-0.1,2,1.1,0,-0.1,0,-21.9,1,108
320,0,6.6,1.6,33,0,14.5,2,0,0,0,7,1123,11.3,12.5,-3.3,4.9,87,850,11.3,22.7,2.3,66,-3.1,230,1,15,508,0,3040,0,1,1206.8,2,76,13.5,12.1,12.1,13.5,1206.8,1,0,5,12,-0.3,1,1.3,0,-0.2,8,-36.8,1,109
320,0,7.1,3.1,35,0,14.9,2,0,0,0,7.8,1074,14.5,12.5,19.2,13.9,87,850,14.5,24.3,2.3,64.8,19.2,230,1,15,508,0,3040,0,1,1173,2,76,13.1,12,12,13,1173.8,1,0,5,12,-0.3,1,1,0,-0.3,8,-56.9,1,110
627.2,8.6,10.4,0.8,48,0,16.9,2,0,0,0,5.5,1363,25.8,12.5,35.9,28.5,87,850,25.8,35.7,2.3,70.3,35.9,230,1,15,508,0,3040,0,1,1233.8,2,76,14.1,12.1,12.1,13.9,1235,1,0,5,12,0,1,1,0,-1.1,116,-181.7,1,111
1139.2,15.6,15,-1.6,68,0,20.4,2,0,0,0,3.9,1708,38.7,11.7,74.9,24.8,87,870,38.7,52.2,2,76.2,75,230,1,15,508,0,3040,0,1,1426.5,2,76,16.8,13.4,14.1,16.3,1429.8,0,1,5,14,0.5,1,1,0,-1.8,20,-191.5,1,112
1702.4,19.9,17.9,0.8,77,0,23.1,2,0,0,0,3.1,2021,47.3,11.7,84.9,19.9,86,940,47.3,61.2,2.3,79.7,84.9,230,1,15,508,0,3040,0,1,1774.3,2,76,20.8,17.5,17.9,20.3,1778.5,0,1,5,18,1,1,1,0.5,-1.9,72,-109.7,1,113
2137.6,25.8,22.1,0.8,83,0,25.9,2,0,0,0,3.1,2247,52,11.7,95.8,15.4,86,1030,52,68.6,2.3,81.6,96.4,230,1,15,508,0,3040,0,1,2178.3,2,76,25,22.4,22.8,24.6,2183,0,2,5,22,1.3,1,1,1,-1.6,40,-69.6,1,114
2752,27,25.8,-0.8,85,0,28.6,2,0,0,0,3.1,2676,55.1,11.7,96.5,13.9,86,1070,55.1,74.5,2.7,84.4,96.5,230,1,15,508,0,3040,0,1,2626.3,2,76,29.9,27.6,28.1,29.5,2631.3,0,2,5,27,1.4,1,1,2,-1.4,32,-32.7,1,115
2700.8,27,25.8,0,86,0,28.6,2,0,0,0,3.1,2561,49.6,11.7,100.3,8.3,85,1150,54.3,73.7,3.1,84,100.7,230,1,15,508,0,3040,0,1,2443.8,3,76,33.9,32.4,32.6,33.5,2437.3,0,2,5,32,1.1,1,1,2,-0.4,24,-11.4,1,116
2624,27,27.7,1.6,91,0,29.8,2,0,0,0,3.1,2294,57,11.3,102.6,7.5,85,1490,57,82.4,2.3,82,102.6,230,1,15,508,0,3040,0,1,2257,3,76,37.6,36.2,36.5,37.3,2259.8,0,2,5,35,1.1,1,1,1.5,-0.4,0,-12.9,1,117
2816,27,26.3,0.8,88,0,29.4,2,0,0,0,3.1,2494,55.1,11.7,100,9.8,85,1510,55.1,79.2,2.7,83.6,100,230,1,15,508,0,3040,0,1,2490.3,3,76,41.5,40,40.4,41.1,2492.8,0,2,5,39,1.1,1,1.1,1.5,-0.4,0,-5.4,1,118
2739.2,27,24.9,-1.6,83,0,28.2,2,0,0,0,3.1,2729,54.7,11.7,80.6,15.8,85,1540,54.7,71.8,2.7,84.8,97.3,230,1,15,508,0,3040,0,1,2709,3,76,45,43.7,44.1,44.8,2709.5,0,2,5,43,0.9,1,1.1,2,0,4,-1.3,1,119
2572.8,25.4,26.3,0,90,0,29.4,2,0,0,0,3.1,2306,54.7,10.9,99.5,7.5,84,1340,55.9,79.6,2.7,82,97.5,230,1,15,508,0,3040,0,1,2238.8,4,76,48,46.9,47.1,47.6,2236,0,2,5,46,0.8,1,1,2,0.2,4,6.2,1,120
1638.4,12.1,13.6,3.1,61,0,20.4,2,0,0,0,3.1,2189,37.1,11.7,13.9,30.8,84,940,37.1,47.1,2.3,81.6,12.4,230,1,15,508,0,3040,0,1,2151.3,4,76,50.3,49.5,49.6,49.9,2146,1,0,5,48,0.3,1,1.1,2,0.4,0,5.7,1,121
473.6,0,7.5,-1.6,30,0,15.3,2,0,0,0,5.5,1629,12.5,12.5,-1.4,12,84,910,7.8,21.6,0.4,75.8,-17.5,230,1,15,508,10.2,3040,0,1,1649.8,5,76,50.3,49.5,50,50,1649.8,0,1,5,48,-0.3,1,1.1,2,0.6,8,8.1,1,122
601.6,0,7.5,1.6,30,0,15.3,2,0,0,0,6.3,1620,10.9,12.5,-8.8,7.9,84,910,4.3,20.8,0,75.4,-18.9,230,1,15,508,11.3,3040,0,1,1621.5,5,76,49.4,48.1,48.1,49,1621.8,0,1,5,47,-0.3,2,1.1,2,0.5,0,7.8,1,123
281.6,0,7.1,2.3,26,0,14.9,2,0,1,0,6.3,1578,4.3,12.5,-30,-2.3,84,900,2.7,17.6,0,74.6,-30,230,1,15,508,4.3,3040,0,1,1579.5,5,77,48.1,46.9,47.3,47.8,1579.5,0,1,5,46,-0.5,2,1.7,2,0.3,0,4.4,1,124
0,0,7.1,0,30,0,14.9,2,0,1,0,6.3,1528,0,12.5,-29.6,-7.5,84,900,0,20.4,0,73.4,-29.6,230,1,15,508,0,3040,0,1,1532.3,5,77,46.6,45.7,46,46.4,1532.3,0,1,5,44,-0.5,1,0.9,2,0.3,0,5.7,1,125
0,0,7.1,0,30,0,14.9,2,0,1,0,6.3,1470,0,12.5,-29.2,-7.1,84,900,0,20,0,72.3,-29.2,230,1,15,508,0,3040,0,1,1485.8,5,76,45.1,44.1,44.1,45,1485.8,0,1,5,43,-0.5,1,1,2,0.4,0,6.9,1,126
0,0,6.6,0,28,0,14.5,2,0,1,0,7,1417,0,12.5,-29,-6,84,900,0,18.4,0,71.5,-29,230,1,15,508,0,3040,0,1,1437.3,5,76,43.8,42.7,42.8,43.5,1437.3,0,1,5,42,-0.5,1,1,1.5,0.3,0,3.9,1,127
0,0,6.6,0,27,0,14.5,2,0,1,0,7.8,1372,0,12.5,-29.2,-5.3,84,900,0,17.3,0,70.7,-29.2,230,1,15,508,0,3040,0,1,1387.8,5,76,42.1,41.4,41.6,41.9,1387.5,0,1,5,40,-0.5,1,1.1,1,0.6,8,10.5,1,128
0,0,6.1,0,25,0,14.1,2,0,1,0,7.8,1313,0,12.5,-29.5,-5.3,84,890,0,16.5,0,69.5,-29.5,230,1,15,508,0,3040,0,1,1336.8,5,76,40.6,39.8,40,40.4,1337,0,1,5,39,-0.4,1,1,1,0.4,4,5.9,1,129
204.8,0,5.7,0,24,0,13.7,2,0,0,0,9.4,1208,5.1,12.5,-7.6,5.3,84,880,5.5,15.3,2,68.4,-7.8,230,1,15,508,0,3040,0,1,1295.5,5,76,39.4,38.2,38.2,39.1,1295.8,1,0,5,38,-0.4,1,1,0.5,0.1,0,3.3,1,130
281.6,0,6.1,0,31,0,14.1,2,0,0,0,8.6,992,10.5,12.9,-5.8,2.3,84,880,10.5,21.2,2.3,64.5,-5.7,230,1,15,508,0,3040,0,1,1260.8,5,76,38.4,37.7,37.7,38.1,1261,1,0,5,36,-0.3,1,1,0.5,0.1,0,2.9,1,131
294.4,0,6.1,-1.6,32,0,14.1,2,0,0,0,8.6,957,10.5,12.9,-5.7,-0.8,84,880,10.5,22.4,2.3,63.3,-5.5,230,1,15,508,0,3040,0,1,1224.5,5,76,37.3,36.1,36.1,37,1224.8,1,0,5,35,-0.3,1,1,1,0.2,4,4.8,1,132
281.6,0,5.7,-3.9,33,0,13.7,2,0,0,0,8.6,922,10.2,12.9,-5.3,-1.9,84,870,10.5,23.5,2,62.5,-5.2,230,1,15,508,0,3040,0,1,1199.5,5,76,36.5,36,36,36.3,1199.5,1,0,5,35,-0.3,1,1.1,1.5,0.1,4,6.2,1,133
268.8,0,5.7,-6.3,34,0,13.7,2,0,0,0,8.6,899,10.2,12.9,-10.5,-3,84,870,10.2,23.9,2,61.7,-10.6,230,1,15,508,0,3040,0,1,1243.5,5,76,35.6,34.3,34.5,35.5,1247.3,1,0,5,34,-0.4,2,1.3,1,0.1,0,5.1,1,134
243.2,0,5.2,-3.9,31,0,13.7,2,0,0,0,8.6,933,7.8,12.9,-11.7,-5.3,84,870,8.2,20.8,2.3,62.9,-11.7,230,1,15,508,0,3040,0,1,1564,4,76,34.4,33.5,33.7,34.1,1564.8,1,0,5,33,-0.5,2,2.5,1,0,0,1.3,1,135
243.2,0,5.2,-1.6,30,0,13.3,2,0,0,0,9.4,903,7.8,12.9,-12.1,-3.4,84,860,7.8,20,2,62.1,-12,230,1,15,508,0,3040,0,1,1479,4,76,32.4,31.1,31.4,32.1,1478.5,1,0,5,31,-0.6,2,3.9,1,0,4,-0.9,1,136
230.4,0,5.2,-1.6,30,0,13.3,2,0,0,0,10.2,860,8.6,12.9,-8.1,-1.5,84,850,8.6,21.2,2,60.9,-8.7,230,1,15,508,0,3040,0,1,1356.3,4,76,29.6,28.6,28.8,29.5,1355,1,0,5,28,-1.1,2,9.4,1,0,0,0.1,1,137
243.2,0,5.2,-3.9,32,0,13.7,2,0,0,0,9.4,829,9.8,12.9,-5.4,-0.4,84,850,9.8,23.1,2,60.2,-5.4,230,1,15,508,0,3040,0,1,1177,4,76,25.6,24.6,24.7,25.5,1175.5,1,0,5,24,-1.4,2,14,1,0.1,4,2.2,1,138
230.4,0,5.7,-6.3,34,0,13.7,2,0,0,0,9.4,827,10.5,12.5,3,2.6,84,880,10.5,24.3,2,59.8,3,230,1,15,508,0,3040,0,1,1151.5,3,76,20.5,19.5,19.6,20.4,1152,1,0,5,19,-1.6,2,15.6,1,0,0,-2.3,1,139
320,0,7.1,-3.9,41,0,14.5,2,0,0,0,7,913,16,12.5,9,7.5,84,1000,16,30.6,2,61.7,9.6,230,1,15,508,0,3040,0,1,921,3,76,15.1,14.1,14.1,15,918.8,1,0,5,14,-1.4,2,12.7,0.5,0,8,-1.8,1,140
358.4,0,7.1,-2.3,48,0,14.9,2,0,0,0,7,827,18.8,12.5,18.3,4.5,84,880,18.8,37.3,2,59.4,18.3,230,1,15,508,0,3040,0,1,693.3,3,76,11.4,10.5,10.6,11.4,691.8,1,0,5,11,-1.1,2,11.8,0,0,0,-1.6,1,141
384,0,7.1,-1.6,53,0,14.9,2,0,0,0,7,788,19.9,11.7,12.2,0.8,84,830,19.9,42.4,2,58.2,12.7,230,1,15,508,0,3040,0,1,550.8,3,76,7.5,6.7,6.7,7.5,553,1,0,5,7,-1.2,2,12.4,0,0,0,-1.8,1,142
358.4,0,7.1,-3.1,52,0,14.9,2,0,0,0,7,760,18.8,11.7,18.6,-0.4,84,790,18.8,40.8,2,57.8,18.4,230,1,15,508,0,3040,0,1,616.5,1,76,4.3,3.3,3.3,4.1,614.5,1,0,5,4,-0.7,2,6.4,2.5,0,0,-1.5,1,143
384,0,7.1,-1.6,55,0,14.9,2,0,0,0,7,760,19.9,11.7,17.4,-1.9,84,770,19.9,44.3,2,57.8,18,230,1,15,508,0,3040,0,1,408,1,76,2.8,2,2,2.8,406.5,1,0,5,2,-0.4,2,7.3,0,0,0,-1.6,1,144
371.2,0,7.1,-1.6,55,0,14.5,2,0,0,0,7,741,19.5,11.7,17.5,-2.3,84,730,19.5,43.5,2,57.4,17.8,230,1,15,508,0,3040,0,1,210,1,76,1.5,0.3,0.3,1.4,208.8,1,0,5,0,-0.4,2,7.6,0,0,0,-1.7,1,145
332.8,0,7.1,-1.6,54,0,14.5,2,0,0,0,7.8,674,19.9,11.7,17.2,-1.1,84,670,19.9,42.7,2,56.6,17.1,230,1,15,508,0,3040,0,1,79.8,1,76,0.6,0,0,0.6,80.5,1,0,5,0,-0.3,2,6.3,0,0,0,-1.8,1,146
332.8,0,7.1,-1.6,55,0,14.5,2,0,0,0,7.8,665,19.9,11.7,18.8,-2.6,84,670,19.9,43.9,2,56.6,18.9,230,1,15,508,0,3040,0,1,0,1,76,0.1,0,0,0.1,0,1,0,5,0,-0.1,2,6.5,0,0,0,-1.4,1,147
320,0,7.1,-1.6,55,0,14.5,2,0,0,0,7.8,668,19.5,11.7,17.9,-3,85,670,19.5,43.5,2,56.6,17.9,230,1,15,508,0,3040,0,1,0,1,76,0,0,0,0,0,1,0,5,0,0,2,6.6,0,0,0,-1.4,1,148
320,0,7.1,-1.6,55,0,14.5,2,0,0,0,7.8,670,19.5,11.7,17.7,-2.6,85,670,19.5,43.1,2,56.6,18.1,230,1,15,508,0,3040,0,1,0,1,76,0,0,0,0,0,1,0,5,0,0,2,8.3,0,0,0,-1.7,1,149
332.8,0,7.1,-1.6,55,0,14.5,2,0,0,0,7.8,673,19.1,11.7,17.5,-3,85,670,19.5,43.1,2,56.6,17.5,230,1,15,508,0,3040,0,1,0,1,76,0,0,0,0,0,1,0,5,0,0,2,12.3,0,0,0,-1.7,1,150
320,0,7.1,-1.6,54,0,14.5,2,0,0,0,7.8,676,19.1,11.7,17.4,-3,85,670,19.1,42.7,2,56.6,17.4,230,1,15,508,0,3040,0,1,0,1,76,0,0,0,0,0,1,0,5,0,0,2,13.3,0,0,0,-1.8,1,151
332.8,0,6.6,-1.6,54,0,14.5,2,0,0,0,7.8,677,18.8,11.7,15.9,-3,85,670,18.8,42.4,2,56.6,15.9,230,1,15,508,0,3040,0,1,0,1,76,0,0,0,0,0,1,0,5,0,0,2,16.4,0,0,0,-1.5,1,152
320,0,6.6,-1.6,54,0,14.5,2,0,0,0,7.8,675,18.8,11.7,15.3,-2.6,85,670,18.8,42,2,56.6,15.3,230,1,15,508,0,3040,0,1,0,1,76,0,0,0,0,0,1,0,5,0,0,2,17.3,0,0,0,-1.4,1,153
320,0,6.6,-1.6,53,0,14.5,2,0,0,0,7.8,673,18.4,11.7,14.9,-2.6,85,670,18.8,42,2,56.6,15.5,230,1,15,508,0,3040,0,1,0,1,76,0,0,0,0,0,1,0,5,0,0,2,17.1,0,0,0,-1.4,1,154
307.2,0,6.6,-1.6,53,0,14.5,2,0,0,0,7.8,671,18.4,11.7,14.6,-2.6,86,670,18.4,42,2,56.6,14.7,230,1,15,508,0,3040,0,1,0,1,76,0,0,0,0,0,1,0,5,0,0,2,17,0,0,0,-1.5,1,155
320,0,6.6,-1.6,52,0,14.5,2,0,0,0,7.8,675,18.4,11.7,16.1,-1.9,86,670,18.4,40.8,2,56.6,16.1,230,1,15,508,0,3040,0,1,0,1,76,0,0,0,0,0,1,0,5,0,0,2,17,0,0,0,-1.7,1,156
307.2,0,6.6,-1.6,53,0,14.5,2,0,0,0,7.8,671,18.4,11.7,14.1,-2.6,86,670,18.4,41.6,2,56.6,14.5,230,1,15,508,0,3040,0,1,0,1,76,0,0,0,0,0,1,0,5,0,0,2,17,0,0,0,-1.4,1,157
320,0,6.6,-0.8,53,0,14.5,2,0,0,0,7.8,673,18,11.7,13.3,-2.6,86,670,18,41.2,2,56.6,13.7,230,1,15,508,0,3040,0,1,0,1,76,0,0,0,0,0,1,0,5,0,0,2,17,0,0,0,-1.8,1,158
307.2,0,6.6,-1.6,52,0,14.5,2,0,0,0,7.8,670,18,11.7,14.8,-1.5,86,670,18,40.4,2,56.6,15,230,1,15,508,0,3040,0,1,0,1,76,0,0,0,0,0,1,0,5,0,0,2,17,0,0,0,-1.6,1,159
307.2,0,6.6,-1.6,53,0,14.5,2,0,0,0,7.8,673,18,11.7,12.1,-2.3,86,670,18,41.2,2,56.6,12.1,230,1,15,508,0,3040,0,1,0,1,76,0,0,0,0,0,1,0,5,0,0,2,17,0,0,0,-1.5,1,160
320,0,6.6,-0.8,53,0,14.5,2,0,0,0,7.8,670,18,11.7,14.6,-2.3,86,670,18,41.2,2,56.6,14.7,230,1,15,508,0,3040,0,1,0,1,76,0,0,0,0,0,1,0,5,0,0,2,17,0,0,0,-1.8,1,161
294.4,0,6.6,-1.6,52,0,14.5,2,0,0,0,7.8,669,18,11.7,14.2,-1.5,87,670,18,40.8,2,56.6,14.3,230,1,15,508,0,3040,0,1,0,1,76,0,0,0,0,0,1,0,5,0,0,2,17,0,0,0,-1.6,1,162
371.2,0,6.6,-1.6,52,0,14.5,2,0,0,0,7.8,669,18,11.7,15.2,-1.5,87,670,18,40.4,2,56.6,15.2,230,1,15,508,0,3040,0,1,0,1,76,0,0,0,0,0,1,0,5,0,0,2,17,0,0,0,-1.7,1,163
307.2,0,6.6,-1.6,52,0,14.5,2,0,0,0,7.8,670,18,11.7,14.2,-1.9,87,670,18,40.8,2,56.6,14.6,230,1,15,508,0,3040,0,1,0,1,76,0,0,0,0,0,1,0,5,0,0,2,16.9,0,0,0,-1.5,1,164
307.2,0,6.6,-1.6,52,0,14.5,2,0,0,0,7.8,668,18,11.7,14.5,-1.1,87,670,18,40.4,2,56.6,14.4,230,1,15,508,0,3040,0,1,0,1,76,0,0,0,0,0,1,0,5,0,0,2,16.9,0,0,0,-1.8,1,165
307.2,0,6.6,-1.6,52,0,14.5,2,0,0,0,7.8,672,18,11.7,13.7,-1.9,87,670,18,40.8,2,56.6,14.2,230,1,15,508,0,3040,0,1,0,1,76,0,0,0,0,0,1,0,5,0,0,2,16.9,0,0,0,-1.8,1,166
307.2,0,6.6,-1.6,52,0,14.5,2,0,0,0,7.8,671,18,11.7,13.7,-1.9,87,670,18,40.8,2,56.6,13.7,230,1,15,508,0,3040,0,1,0,1,76,0,0,0,0,0,1,0,5,0,0,2,16.8,0,0,0,-1.5,1,167
320,0,6.6,-1.6,52,0,14.5,2,0,0,0,7.8,669,18,11.7,13.3,-1.5,87,670,18,40.8,2,56.6,13.5,230,1,15,508,0,3040,0,1,0,1,76,0,0,0,0,0,1,0,5,0,0,2,16.7,0,0,0,-1.4,1,168
294.4,0,6.6,-1.6,52,0,14.5,2,0,0,0,7.8,669,18,11.7,13.7,-1.5,87,670,18,40.8,2,56.6,14.2,230,1,15,508,0,3040,0,1,0,1,76,0,0,0,0,0,1,0,5,0,0,2,16.7,0,0,0,-1.8,1,169
307.2,0,6.6,-1.6,52,0,14.5,2,0,0,0,7.8,669,18,11.7,13.7,-1.9,87,670,18,40.8,2,56.6,13.9,230,1,15,508,0,3040,0,1,0,1,76,0,0,0,0,0,1,0,5,0,0,2,16.7,0,0,0,-1.4,1,170
307.2,0,6.6,-1.6,53,0,14.5,2,0,0,0,7.8,667,18.4,11.7,13.1,-1.5,87,670,18.4,40.8,2,56.3,12.9,230,1,15,508,0,3040,0,1,0,1,76,0,0,0,0,0,1,0,5,0,0,2,16.7,0,0,0,-1.4,1,171
307.2,0,6.6,-1.6,52,0,14.5,2,0,0,0,7.8,671,18,11.7,13.5,-1.9,87,670,18,40.8,2,56.3,13.7,230,1,15,508,0,3040,0,1,0,1,76,0,0,0,0,0,1,0,5,0,0,2,16.7,0,0,0,-1.6,1,172
294.4,0,6.6,-1.6,52,0,14.5,2,0,0,0,7.8,668,18,11.7,14.5,-1.9,87,670,18,40.8,2,56.3,14.9,230,1,15,508,0,3040,0,1,0,1,76,0,0,0,0,0,1,0,5,0,0,2,16.7,0,0,0,-1.6,1,173
320,0,6.6,-0.8,53,0,14.5,2,0,0,0,7.8,666,18.4,11.7,14.3,-1.5,87,670,18.4,41.2,2,56.3,14.7,230,1,15,508,0,3040,0,1,0,1,76,0,0,0,0,0,1,0,5,0,0,2,16.7,0,0,0,-1.6,1,174
320,0,6.6,-0.8,53,0,14.5,2,0,0,0,7.8,669,18,11.7,14.5,-1.9,87,670,18.4,40.8,2,56.3,14.6,230,1,15,508,0,3040,0,1,0,1,76,0,0,0,0,0,1,0,5,0,0,2,16.7,0,0,0,-1.5,1,175
